EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 06-04-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, WROCLAW (STAID: 210).
Blended and updated with sources: 100660 912424 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
100660,20130713,  124,    0
100660,20130714,  132,    0
100660,20130715,  135,    0
100660,20130716,  103,    0
100660,20130717,  138,    0
100660,20130718,  138,    0
100660,20130719,  146,    0
100660,20130720,  179,    0
100660,20130721,  117,    0
100660,20130722,  139,    0
100660,20130723,  161,    0
100660,20130724,  109,    0
100660,20130725,  134,    0
100660,20130726,  127,    0
100660,20130727,  165,    0
100660,20130728,  187,    0
100660,20130729,  217,    0
100660,20130730,  176,    0
100660,20130731,  138,    0
100660,20130801,  149,    0
100660,20130802,  151,    0
100660,20130803,  164,    0
100660,20130804,  206,    0
100660,20130805,  189,    0
100660,20130806,  176,    0
100660,20130807,  179,    0
100660,20130808,  206,    0
100660,20130809,  183,    0
100660,20130810,  125,    0
100660,20130811,  131,    0
100660,20130812,   88,    0
100660,20130813,  139,    0
100660,20130814,  118,    0
100660,20130815,   85,    0
100660,20130816,   85,    0
100660,20130817,   93,    0
100660,20130818,  129,    0
100660,20130819,  160,    0
100660,20130820,  154,    0
100660,20130821,  141,    0
100660,20130822,   87,    0
100660,20130823,   99,    0
100660,20130824,  101,    0
100660,20130825,  106,    0
100660,20130826,  134,    0
100660,20130827,  116,    0
100660,20130828,  124,    0
100660,20130829,  107,    0
100660,20130830,   95,    0
100660,20130831,  118,    0
100660,20130901,  134,    0
100660,20130902,  106,    0
100660,20130903,  135,    0
100660,20130904,  112,    0
100660,20130905,  141,    0
100660,20130906,   89,    0
100660,20130907,   66,    0
100660,20130908,   81,    0
100660,20130909,  132,    0
100660,20130910,   66,    0
100660,20130911,  113,    0
100660,20130912,   86,    0
100660,20130913,   91,    0
100660,20130914,  124,    0
100660,20130915,   75,    0
100660,20130916,  132,    0
100660,20130917,  100,    0
100660,20130918,   32,    0
100660,20130919,   99,    0
100660,20130920,   66,    0
100660,20130921,  105,    0
100660,20130922,   59,    0
100660,20130923,  137,    0
100660,20130924,  114,    0
100660,20130925,   63,    0
100660,20130926,   67,    0
100660,20130927,   36,    0
100660,20130928,   47,    0
100660,20130929,    5,    0
100660,20130930,   56,    0
100660,20131001,   36,    0
100660,20131002,   70,    0
100660,20131003,    2,    0
100660,20131004,   -1,    0
100660,20131005,   19,    0
100660,20131006,   17,    0
100660,20131007,  112,    0
100660,20131008,  117,    0
100660,20131009,   50,    0
100660,20131010,   82,    0
100660,20131011,  132,    0
100660,20131012,  109,    0
100660,20131013,   90,    0
100660,20131014,   34,    0
100660,20131015,   25,    0
100660,20131016,   93,    0
100660,20131017,   45,    0
100660,20131018,   77,    0
100660,20131019,   -9,    0
100660,20131020,   65,    0
100660,20131021,   94,    0
100660,20131022,   66,    0
100660,20131023,  123,    0
100660,20131024,  128,    0
100660,20131025,   45,    0
100660,20131026,   90,    0
100660,20131027,  115,    0
100660,20131028,  114,    0
100660,20131029,  116,    0
100660,20131030,   62,    0
100660,20131031,   -5,    0
100660,20131101,    0,    0
100660,20131102,   39,    0
100660,20131103,   97,    0
100660,20131104,   32,    0
100660,20131105,   74,    0
100660,20131106,   20,    0
100660,20131107,   41,    0
100660,20131108,  109,    0
100660,20131109,   59,    0
100660,20131110,    9,    0
100660,20131111,   33,    0
100660,20131112,   16,    0
100660,20131113,    2,    0
100660,20131114,  -32,    0
100660,20131115,   15,    0
100660,20131116,   26,    0
100660,20131117,  -30,    0
100660,20131118,   34,    0
100660,20131119,   -7,    0
100660,20131120,   24,    0
100660,20131121,   33,    0
100660,20131122,   59,    0
100660,20131123,   44,    0
100660,20131124,   44,    0
100660,20131125,   -8,    0
100660,20131126,    3,    0
100660,20131127,  -22,    0
100660,20131128,  -11,    0
100660,20131129,   24,    0
100660,20131130,   37,    0
100660,20131201,   41,    0
100660,20131202,   -9,    0
100660,20131203,  -51,    0
100660,20131204,  -55,    0
100660,20131205,   20,    0
100660,20131206,    5,    0
100660,20131207,    3,    0
100660,20131208,  -19,    0
100660,20131209,   38,    0
100660,20131210,   -4,    0
100660,20131211,   28,    0
100660,20131212,   -8,    0
100660,20131213,  -38,    0
100660,20131214,  -56,    0
100660,20131215,   -4,    0
100660,20131216,  -16,    0
100660,20131217,  -37,    0
100660,20131218,  -49,    0
100660,20131219,  -31,    0
100660,20131220,   -3,    0
100660,20131221,   -6,    0
100660,20131222,    3,    0
100660,20131223,   23,    0
100660,20131224,   29,    0
100660,20131225,   44,    0
100660,20131226,   55,    0
100660,20131227,   33,    0
100660,20131228,   32,    0
100660,20131229,  -13,    0
100660,20131230,   -9,    0
100660,20131231,  -44,    0
100660,20140101,    8,    0
100660,20140102,  -20,    0
100660,20140103,   -9,    0
100660,20140104,   16,    0
100660,20140105,   43,    0
100660,20140106,   -6,    0
100660,20140107,   25,    0
100660,20140108,   16,    0
100660,20140109,   14,    0
100660,20140110,   63,    0
100660,20140111,   24,    0
100660,20140112,   34,    0
100660,20140113,   -1,    0
100660,20140114,   -4,    0
100660,20140115,    7,    0
100660,20140116,    0,    0
100660,20140117,   29,    0
100660,20140118,  -29,    0
100660,20140119,   28,    0
100660,20140120,   13,    0
100660,20140121,  -22,    0
100660,20140122,  -52,    0
100660,20140123,  -52,    0
100660,20140124,  -75,    0
100660,20140125, -130,    0
100660,20140126, -115,    0
100660,20140127, -101,    0
100660,20140128,  -53,    0
100660,20140129,  -66,    0
100660,20140130,  -53,    0
100660,20140131,  -24,    0
100660,20140201,   41,    0
100660,20140202,   33,    0
100660,20140203,    6,    0
100660,20140204,  -48,    0
100660,20140205,  -10,    0
100660,20140206,   -6,    0
100660,20140207,  -12,    0
100660,20140208,   23,    0
100660,20140209,   14,    0
100660,20140210,   -1,    0
100660,20140211,   41,    0
100660,20140212,  -47,    0
100660,20140213,  -32,    0
100660,20140214,   27,    0
100660,20140215,  -23,    0
100660,20140216,   52,    0
100660,20140217,    4,    0
100660,20140218,  -19,    0
100660,20140219,   13,    0
100660,20140220,   33,    0
100660,20140221,   -4,    0
100660,20140222,   33,    0
100660,20140223,  -37,    0
100660,20140224,  -34,    0
100660,20140225,   -9,    0
100660,20140226,   -8,    0
100660,20140227,   32,    0
100660,20140228,  -24,    0
100660,20140301,  -43,    0
100660,20140302,  -13,    0
100660,20140303,   16,    0
100660,20140304,   36,    0
100660,20140305,  -30,    0
100660,20140306,   43,    0
100660,20140307,   35,    0
100660,20140308,  -34,    0
100660,20140309,  -49,    0
100660,20140310,   -4,    0
100660,20140311,  -40,    0
100660,20140312,  -35,    0
100660,20140313,  -30,    0
100660,20140314,   -5,    0
100660,20140315,   21,    0
100660,20140316,   58,    0
100660,20140317,   88,    0
100660,20140318,   69,    0
100660,20140319,   78,    0
100660,20140320,   71,    0
100660,20140321,   60,    0
100660,20140322,   62,    0
100660,20140323,   73,    0
100660,20140324,   40,    0
100660,20140325,   35,    0
100660,20140326,  -27,    0
100660,20140327,  -19,    0
100660,20140328,   68,    0
100660,20140329,   20,    0
100660,20140330,  -11,    0
100660,20140331,   11,    0
100660,20140401,   13,    0
100660,20140402,   17,    0
100660,20140403,   38,    0
100660,20140404,   79,    0
100660,20140405,   69,    0
100660,20140406,   24,    0
100660,20140407,   26,    0
100660,20140408,   81,    0
100660,20140409,   46,    0
100660,20140410,   52,    0
100660,20140411,   30,    0
100660,20140412,   33,    0
100660,20140413,   38,    0
100660,20140414,   55,    0
100660,20140415,   25,    0
100660,20140416,   35,    0
100660,20140417,  -25,    0
100660,20140418,    6,    0
100660,20140419,   52,    0
100660,20140420,   86,    0
100660,20140421,   55,    0
100660,20140422,   76,    0
100660,20140423,  102,    0
100660,20140424,  122,    0
100660,20140425,   86,    0
100660,20140426,   88,    0
100660,20140427,   78,    0
100660,20140428,  132,    0
100660,20140429,   88,    0
100660,20140430,   96,    0
100660,20140501,  101,    0
100660,20140502,   60,    0
100660,20140503,   31,    0
100660,20140504,    2,    0
100660,20140505,   -2,    0
100660,20140506,   11,    0
100660,20140507,  117,    0
100660,20140508,   81,    0
100660,20140509,   99,    0
100660,20140510,   99,    0
100660,20140511,  115,    0
100660,20140512,   61,    0
100660,20140513,   70,    0
100660,20140514,   63,    0
100660,20140515,   53,    0
100660,20140516,   90,    0
100660,20140517,   86,    0
100660,20140518,   58,    0
100660,20140519,  104,    0
100660,20140520,  107,    0
100660,20140521,   96,    0
100660,20140522,  141,    0
100660,20140523,  163,    0
100660,20140524,  156,    0
100660,20140525,  122,    0
100660,20140526,  126,    0
100660,20140527,  159,    0
100660,20140528,  145,    0
100660,20140529,   86,    0
100660,20140530,   82,    0
100660,20140531,   70,    0
100660,20140601,   92,    0
100660,20140602,  100,    0
100660,20140603,  116,    0
100660,20140604,  116,    0
100660,20140605,  100,    0
100660,20140606,  100,    0
100660,20140607,  100,    0
100660,20140608,  121,    0
100660,20140609,  155,    0
100660,20140610,  182,    0
100660,20140611,  173,    0
100660,20140612,  188,    0
100660,20140613,  124,    0
100660,20140614,  119,    0
100660,20140615,   88,    0
100660,20140616,   98,    0
100660,20140617,   99,    0
100660,20140618,  109,    0
100660,20140619,   99,    0
100660,20140620,  126,    0
100660,20140621,  123,    0
100660,20140622,  127,    0
100660,20140623,  114,    0
100660,20140624,   75,    0
100660,20140625,   76,    0
100660,20140626,  113,    0
100660,20140627,   77,    0
100660,20140628,  126,    0
100660,20140629,  159,    0
100660,20140630,  144,    0
100660,20140701,   99,    0
100660,20140702,   77,    0
100660,20140703,  101,    0
100660,20140704,  113,    0
100660,20140705,  159,    0
100660,20140706,  171,    0
100660,20140707,  178,    0
100660,20140708,  177,    0
100660,20140709,  184,    0
100660,20140710,  148,    0
100660,20140711,  165,    0
100660,20140712,  136,    0
100660,20140713,  121,    0
100660,20140714,  144,    0
100660,20140715,  144,    0
100660,20140716,  153,    0
100660,20140717,  160,    0
100660,20140718,  155,    0
100660,20140719,  156,    0
100660,20140720,  175,    0
100660,20140721,  189,    0
100660,20140722,  206,    0
100660,20140723,  176,    0
100660,20140724,  161,    0
100660,20140725,  180,    0
100660,20140726,  156,    0
100660,20140727,  162,    0
100660,20140728,  185,    0
100660,20140729,  180,    0
100660,20140730,  169,    0
100660,20140731,  191,    0
100660,20140801,  182,    0
100660,20140802,  190,    0
100660,20140803,  175,    0
100660,20140804,  160,    0
100660,20140805,  174,    0
100660,20140806,  161,    0
100660,20140807,  132,    0
100660,20140808,  160,    0
100660,20140809,  148,    0
100660,20140810,  170,    0
100660,20140811,  189,    0
100660,20140812,  145,    0
100660,20140813,  131,    0
100660,20140814,  157,    0
100660,20140815,  109,    0
100660,20140816,  137,    0
100660,20140817,  110,    0
100660,20140818,  149,    0
100660,20140819,  101,    0
100660,20140820,  107,    0
100660,20140821,  107,    0
100660,20140822,   67,    0
100660,20140823,  111,    0
100660,20140824,  132,    0
100660,20140825,   71,    0
100660,20140826,  108,    0
100660,20140827,   78,    0
100660,20140828,   83,    0
100660,20140829,   68,    0
100660,20140830,  154,    0
100660,20140831,  105,    0
100660,20140901,  147,    0
100660,20140902,  139,    0
100660,20140903,  118,    0
100660,20140904,  139,    0
100660,20140905,  119,    0
100660,20140906,  109,    0
100660,20140907,  116,    0
100660,20140908,  129,    0
100660,20140909,  160,    0
100660,20140910,  114,    0
100660,20140911,  117,    0
100660,20140912,  149,    0
100660,20140913,  136,    0
100660,20140914,  174,    0
100660,20140915,  128,    0
100660,20140916,  135,    0
100660,20140917,  113,    0
100660,20140918,  108,    0
100660,20140919,  125,    0
100660,20140920,  157,    0
100660,20140921,  167,    0
100660,20140922,  102,    0
100660,20140923,   94,    0
100660,20140924,   16,    0
100660,20140925,   88,    0
100660,20140926,  115,    0
100660,20140927,  127,    0
100660,20140928,   38,    0
100660,20140929,   44,    0
100660,20140930,  108,    0
100660,20141001,  139,    0
100660,20141002,  129,    0
100660,20141003,  116,    0
100660,20141004,   37,    0
100660,20141005,   47,    0
100660,20141006,   45,    0
100660,20141007,   89,    0
100660,20141008,  121,    0
100660,20141009,  108,    0
100660,20141010,   78,    0
100660,20141011,  114,    0
100660,20141012,  127,    0
100660,20141013,  102,    0
100660,20141014,  107,    0
100660,20141015,   69,    0
100660,20141016,   61,    0
100660,20141017,   82,    0
100660,20141018,  112,    0
100660,20141019,   67,    0
100660,20141020,  129,    0
100660,20141021,  104,    0
100660,20141022,   82,    0
100660,20141023,   70,    0
100660,20141024,   44,    0
100660,20141025,   17,    0
100660,20141026,   -9,    0
100660,20141027,  -16,    0
100660,20141028,  -15,    0
100660,20141029,  -22,    0
100660,20141030,  -14,    0
100660,20141031,   75,    0
100660,20141101,   43,    0
100660,20141102,   29,    0
100660,20141103,   32,    0
100660,20141104,   19,    0
100660,20141105,   59,    0
100660,20141106,   64,    0
100660,20141107,   82,    0
100660,20141108,   59,    0
100660,20141109,   25,    0
100660,20141110,   80,    0
100660,20141111,   39,    0
100660,20141112,   59,    0
100660,20141113,   73,    0
100660,20141114,   49,    0
100660,20141115,   80,    0
100660,20141116,   81,    0
100660,20141117,   12,    0
100660,20141118,   61,    0
100660,20141119,   56,    0
100660,20141120,   43,    0
100660,20141121,   43,    0
100660,20141122,   34,    0
100660,20141123,   23,    0
100660,20141124,   27,    0
100660,20141125,   10,    0
100660,20141126,   25,    0
100660,20141127,  -10,    0
100660,20141128,   -3,    0
100660,20141129,  -24,    0
100660,20141130,  -25,    0
100660,20141201,  -30,    0
100660,20141202,  -24,    0
100660,20141203,   -9,    0
100660,20141204,   17,    0
100660,20141205,  -14,    0
100660,20141206,   30,    0
100660,20141207,   33,    0
100660,20141208,  -16,    0
100660,20141209,  -79,    0
100660,20141210,  -78,    0
100660,20141211,   17,    0
100660,20141212,   16,    0
100660,20141213,   52,    0
100660,20141214,   43,    0
100660,20141215,   36,    0
100660,20141216,   22,    0
100660,20141217,    2,    0
100660,20141218,   14,    0
100660,20141219,   95,    0
100660,20141220,   53,    0
100660,20141221,   31,    0
100660,20141222,   57,    0
100660,20141223,  101,    0
100660,20141224,   66,    0
100660,20141225,   36,    0
100660,20141226,  -52,    0
100660,20141227,  -78,    0
100660,20141228,  -86,    0
100660,20141229,  -52,    0
100660,20141230,  -73,    0
100660,20141231,  -51,    0
100660,20150101,   -5,    0
100660,20150102,   -9,    0
100660,20150103,   36,    0
100660,20150104,   20,    0
100660,20150105,    3,    0
100660,20150106,  -67,    0
100660,20150107,  -62,    0
100660,20150108,  -25,    0
100660,20150109,   27,    0
100660,20150110,   38,    0
100660,20150111,   27,    0
100660,20150112,   17,    0
100660,20150113,   55,    0
100660,20150114,   48,    0
100660,20150115,  -17,    0
100660,20150116,   21,    0
100660,20150117,  -22,    0
100660,20150118,   10,    0
100660,20150119,  -16,    0
100660,20150120,    8,    0
100660,20150121,    2,    0
100660,20150122,   21,    0
100660,20150123,    4,    0
100660,20150124,  -22,    0
100660,20150125,  -10,    0
100660,20150126,  -18,    0
100660,20150127,  -32,    0
100660,20150128,   16,    0
100660,20150129,    3,    0
100660,20150130,    2,    0
100660,20150131,  -23,    0
100660,20150201,  -14,    0
100660,20150202,  -22,    0
100660,20150203,  -15,    0
100660,20150204,  -41,    0
100660,20150205,  -52,    0
100660,20150206,  -25,    0
100660,20150207,  -74,    0
100660,20150208,  -20,    0
100660,20150209,  -18,    0
100660,20150210,   35,    0
100660,20150211,   34,    0
100660,20150212,   -9,    0
100660,20150213,  -63,    0
100660,20150214,  -40,    0
100660,20150215,  -33,    0
100660,20150216,   -4,    0
100660,20150217,  -44,    0
100660,20150218,  -13,    0
100660,20150219,  -58,    0
100660,20150220,  -54,    0
100660,20150221,  -10,    0
100660,20150222,  -36,    0
100660,20150223,    0,    0
100660,20150224,   22,    0
100660,20150225,    4,    0
100660,20150226,    7,    0
100660,20150227,   35,    0
100660,20150228,   26,    0
100660,20150301,  -38,    0
100660,20150302,   45,    0
100660,20150303,   14,    0
100660,20150304,    4,    0
100660,20150305,   -6,    0
100660,20150306,  -16,    0
100660,20150307,   16,    0
100660,20150308,   -4,    0
100660,20150309,   -4,    0
100660,20150310,  -25,    0
100660,20150311,   44,    0
100660,20150312,   33,    0
100660,20150313,   28,    0
100660,20150314,   21,    0
100660,20150315,   41,    0
100660,20150316,   31,    0
100660,20150317,   27,    0
100660,20150318,    9,    0
100660,20150319,  -28,    0
100660,20150320,  -29,    0
100660,20150321,  -17,    0
100660,20150322,    6,    0
100660,20150323,  -36,    0
100660,20150324,  -22,    0
100660,20150325,  -12,    0
100660,20150326,   90,    0
100660,20150327,   66,    0
100660,20150328,   48,    0
100660,20150329,   -9,    0
100660,20150330,   43,    0
100660,20150331,   21,    0
100660,20150401,   36,    0
100660,20150402,    6,    0
100660,20150403,    6,    0
100660,20150404,   -2,    0
100660,20150405,  -14,    0
100660,20150406,  -14,    0
100660,20150407,  -18,    0
100660,20150408,   74,    0
100660,20150409,   33,    0
100660,20150410,   13,    0
100660,20150411,   31,    0
100660,20150412,   99,    0
100660,20150413,   39,    0
100660,20150414,   21,    0
100660,20150415,   91,    0
100660,20150416,  117,    0
100660,20150417,   61,    0
100660,20150418,   28,    0
100660,20150419,   -8,    0
100660,20150420,   39,    0
100660,20150421,   24,    0
100660,20150422,   -2,    0
100660,20150423,   12,    0
100660,20150424,   64,    0
100660,20150425,   52,    0
100660,20150426,  127,    0
100660,20150427,   70,    0
100660,20150428,   53,    0
100660,20150429,   21,    0
100660,20150430,   13,    0
100660,20150501,   39,    0
100660,20150502,    9,    0
100660,20150503,   19,    0
100660,20150504,  104,    0
100660,20150505,  105,    0
100660,20150506,  148,    0
100660,20150507,   80,    0
100660,20150508,   37,    0
100660,20150509,   71,    0
100660,20150510,  121,    0
100660,20150511,   61,    0
100660,20150512,   52,    0
100660,20150513,  101,    0
100660,20150514,   85,    0
100660,20150515,   31,    0
100660,20150516,   44,    0
100660,20150517,  104,    0
100660,20150518,   57,    0
100660,20150519,  104,    0
100660,20150520,  103,    0
100660,20150521,   95,    0
100660,20150522,   82,    0
100660,20150523,  117,    0
100660,20150524,   95,    0
100660,20150525,   78,    0
100660,20150526,  124,    0
100660,20150527,   73,    0
100660,20150528,   91,    0
100660,20150529,   88,    0
100660,20150530,  120,    0
100660,20150531,   58,    0
100660,20150601,   91,    0
100660,20150602,  127,    0
100660,20150603,  129,    0
100660,20150604,  133,    0
100660,20150605,   77,    0
100660,20150606,  104,    0
100660,20150607,  174,    0
100660,20150608,  131,    0
100660,20150609,  116,    0
100660,20150610,   83,    0
100660,20150611,  128,    0
100660,20150612,  118,    0
100660,20150613,  142,    0
100660,20150614,  166,    0
100660,20150615,  151,    0
100660,20150616,   71,    0
100660,20150617,  108,    0
100660,20150618,  103,    0
100660,20150619,  122,    0
100660,20150620,   96,    0
100660,20150621,  102,    0
100660,20150622,   69,    0
100660,20150623,  116,    0
100660,20150624,   82,    0
100660,20150625,   60,    0
100660,20150626,   91,    0
100660,20150627,  153,    0
100660,20150628,  153,    0
100660,20150629,   90,    0
100660,20150630,  104,    0
100660,20150701,  128,    0
100660,20150702,  120,    0
100660,20150703,  142,    0
100660,20150704,  159,    0
100660,20150705,  159,    0
100660,20150706,  198,    0
100660,20150707,  119,    0
100660,20150708,  187,    0
100660,20150709,  143,    0
100660,20150710,  101,    0
100660,20150711,   85,    0
100660,20150712,  113,    0
100660,20150713,  150,    0
100660,20150714,  156,    0
100660,20150715,  165,    0
100660,20150716,  107,    0
100660,20150717,  130,    0
100660,20150718,  182,    0
100660,20150719,  183,    0
100660,20150720,  172,    0
100660,20150721,  149,    0
100660,20150722,  171,    0
100660,20150723,  199,    0
100660,20150724,  141,    0
100660,20150725,  198,    0
100660,20150726,  156,    0
100660,20150727,  113,    0
100660,20150728,  140,    0
100660,20150729,  138,    0
100660,20150730,  107,    0
100660,20150731,   99,    0
100660,20150801,   71,    0
100660,20150802,  156,    0
100660,20150803,  128,    0
100660,20150804,  147,    0
100660,20150805,  207,    0
100660,20150806,  154,    0
100660,20150807,  200,    0
100660,20150808,  193,    0
100660,20150809,  204,    0
100660,20150810,  191,    0
100660,20150811,  190,    0
100660,20150812,  193,    0
100660,20150813,  191,    0
100660,20150814,  204,    0
100660,20150815,  208,    0
100660,20150816,  162,    0
100660,20150817,  162,    0
100660,20150818,  196,    0
100660,20150819,  123,    0
100660,20150820,   96,    0
100660,20150821,   87,    0
100660,20150822,   98,    0
100660,20150823,  123,    0
100660,20150824,  148,    0
100660,20150825,  171,    0
100660,20150826,   78,    0
100660,20150827,  112,    0
100660,20150828,  182,    0
100660,20150829,  172,    0
100660,20150830,  151,    0
100660,20150831,  160,    0
100660,20150901,  177,    0
100660,20150902,  154,    0
100660,20150903,  105,    0
100660,20150904,  140,    0
100660,20150905,   61,    0
100660,20150906,  115,    0
100660,20150907,  110,    0
100660,20150908,   60,    0
100660,20150909,   86,    0
100660,20150910,   57,    0
100660,20150911,  126,    0
100660,20150912,  101,    0
100660,20150913,  101,    0
100660,20150914,  163,    0
100660,20150915,  115,    0
100660,20150916,  104,    0
100660,20150917,  136,    0
100660,20150918,  106,    0
100660,20150919,   81,    0
100660,20150920,  118,    0
100660,20150921,   97,    0
100660,20150922,   60,    0
100660,20150923,  111,    0
100660,20150924,  120,    0
100660,20150925,  112,    0
100660,20150926,  101,    0
100660,20150927,   69,    0
100660,20150928,   48,    0
100660,20150929,   49,    0
100660,20150930,   84,    0
100660,20151001,  -10,    0
100660,20151002,  -13,    0
100660,20151003,   26,    0
100660,20151004,   96,    0
100660,20151005,  107,    0
100660,20151006,   55,    0
100660,20151007,  118,    0
100660,20151008,   49,    0
100660,20151009,   55,    0
100660,20151010,   27,    0
100660,20151011,    9,    0
100660,20151012,  -10,    0
100660,20151013,   21,    0
100660,20151014,   44,    0
100660,20151015,   66,    0
100660,20151016,   85,    0
100660,20151017,   86,    0
100660,20151018,   80,    0
100660,20151019,   41,    0
100660,20151020,   31,    0
100660,20151021,   77,    0
100660,20151022,   76,    0
100660,20151023,   98,    0
100660,20151024,   65,    0
100660,20151025,   36,    0
100660,20151026,   36,    0
100660,20151027,    3,    0
100660,20151028,   10,    0
100660,20151029,   37,    0
100660,20151030,   86,    0
100660,20151031,   29,    0
100660,20151101,   41,    0
100660,20151102,  -23,    0
100660,20151103,  -63,    0
100660,20151104,  -42,    0
100660,20151105,    2,    0
100660,20151106,  -11,    0
100660,20151107,   80,    0
100660,20151108,   77,    0
100660,20151109,   21,    0
100660,20151110,  129,    0
100660,20151111,  138,    0
100660,20151112,   90,    0
100660,20151113,   -2,    0
100660,20151114,   59,    0
100660,20151115,   55,    0
100660,20151116,   67,    0
100660,20151117,   84,    0
100660,20151118,   96,    0
100660,20151119,   59,    0
100660,20151120,   68,    0
100660,20151121,    6,    0
100660,20151122,  -22,    0
100660,20151123,  -46,    0
100660,20151124,  -43,    0
100660,20151125,  -37,    0
100660,20151126,   11,    0
100660,20151127,   20,    0
100660,20151128,  -51,    0
100660,20151129,    7,    0
100660,20151130,   45,    0
100660,20151201,   35,    0
100660,20151202,   38,    0
100660,20151203,   22,    0
100660,20151204,    1,    0
100660,20151205,   19,    0
100660,20151206,   70,    0
100660,20151207,   64,    0
100660,20151208,   75,    0
100660,20151209,    2,    0
100660,20151210,   -8,    0
100660,20151211,  -53,    0
100660,20151212,   46,    0
100660,20151213,   34,    0
100660,20151214,  -21,    0
100660,20151215,  -20,    0
100660,20151216,   22,    0
100660,20151217,  -12,    0
100660,20151218,   68,    0
100660,20151219,   54,    0
100660,20151220,    9,    0
100660,20151221,    3,    0
100660,20151222,   67,    0
100660,20151223,   90,    0
100660,20151224,  -12,    0
100660,20151225,   34,    0
100660,20151226,   80,    0
100660,20151227,   66,    0
100660,20151228,   23,    0
100660,20151229,   26,    0
100660,20151230,  -48,    0
100660,20151231,  -52,    0
100660,20160101,  -69,    0
100660,20160102, -127,    0
100660,20160103, -155,    0
100660,20160104, -158,    0
100660,20160105,  -96,    0
100660,20160106,  -37,    0
100660,20160107,  -37,    0
100660,20160108,  -17,    0
100660,20160109,  -60,    0
100660,20160110,  -52,    0
100660,20160111,  -10,    0
100660,20160112,   15,    0
100660,20160113,   22,    0
100660,20160114,  -13,    0
100660,20160115,  -25,    0
100660,20160116,   -8,    0
100660,20160117,  -64,    0
100660,20160118,  -59,    0
100660,20160119, -122,    0
100660,20160120, -109,    0
100660,20160121,  -46,    0
100660,20160122, -131,    0
100660,20160123, -122,    0
100660,20160124,  -10,    0
100660,20160125,  -12,    0
100660,20160126,   44,    0
100660,20160127,   67,    0
100660,20160128,   38,    0
100660,20160129,    8,    0
100660,20160130,   54,    0
100660,20160131,   13,    0
100660,20160201,   35,    0
100660,20160202,   89,    0
100660,20160203,   42,    0
100660,20160204,   19,    0
100660,20160205,   11,    0
100660,20160206,   21,    0
100660,20160207,   17,    0
100660,20160208,   53,    0
100660,20160209,   73,    0
100660,20160210,   45,    0
100660,20160211,   36,    0
100660,20160212,    8,    0
100660,20160213,  -34,    0
100660,20160214,   -2,    0
100660,20160215,   25,    0
100660,20160216,   16,    0
100660,20160217,  -39,    0
100660,20160218,   -8,    0
100660,20160219,   11,    0
100660,20160220,    9,    0
100660,20160221,   43,    0
100660,20160222,   70,    0
100660,20160223,   33,    0
100660,20160224,   16,    0
100660,20160225,  -42,    0
100660,20160226,  -32,    0
100660,20160227,  -52,    0
100660,20160228,    8,    0
100660,20160229,    9,    0
100660,20160301,    3,    0
100660,20160302,  -36,    0
100660,20160303,   25,    0
100660,20160304,   14,    0
100660,20160305,    6,    0
100660,20160306,   16,    0
100660,20160307,   -2,    0
100660,20160308,   20,    0
100660,20160309,    8,    0
100660,20160310,   10,    0
100660,20160311,   37,    0
100660,20160312,   29,    0
100660,20160313,   27,    0
100660,20160314,  -27,    0
100660,20160315,   10,    0
100660,20160316,   13,    0
100660,20160317,  -46,    0
100660,20160318,   12,    0
100660,20160319,   27,    0
100660,20160320,   17,    0
100660,20160321,   42,    0
100660,20160322,   52,    0
100660,20160323,   16,    0
100660,20160324,   36,    0
100660,20160325,   -3,    0
100660,20160326,   53,    0
100660,20160327,  -21,    0
100660,20160328,   64,    0
100660,20160329,   72,    0
100660,20160330,    7,    0
100660,20160331,   79,    0
100660,20160401,   37,    0
100660,20160402,  -20,    0
100660,20160403,   33,    0
100660,20160404,   54,    0
100660,20160405,   56,    0
100660,20160406,  109,    0
100660,20160407,   57,    0
100660,20160408,   90,    0
100660,20160409,   72,    0
100660,20160410,   67,    0
100660,20160411,   67,    0
100660,20160412,  100,    0
100660,20160413,   36,    0
100660,20160414,   94,    0
100660,20160415,   38,    0
100660,20160416,   59,    0
100660,20160417,   74,    0
100660,20160418,   64,    0
100660,20160419,   59,    0
100660,20160420,   45,    0
100660,20160421,   -4,    0
100660,20160422,   41,    0
100660,20160423,   23,    0
100660,20160424,   27,    0
100660,20160425,   -1,    0
100660,20160426,  -22,    0
100660,20160427,   17,    0
100660,20160428,   11,    0
100660,20160429,   -5,    0
100660,20160430,   18,    0
100660,20160501,   56,    0
100660,20160502,   43,    0
100660,20160503,   60,    0
100660,20160504,   96,    0
100660,20160505,   87,    0
100660,20160506,   48,    0
